,u,i,ts,label,idx
22301,258,1001,1172211328.0,1.0,22302
22302,258,1119,1172211610.0,1.0,22303
22303,258,1119,1172211621.0,1.0,22304
22304,258,1119,1172211630.0,1.0,22305
22305,258,1119,1172211634.0,1.0,22306
22306,258,1119,1172211646.0,1.0,22307
22307,258,976,1172211747.0,1.0,22308
22308,258,976,1172211751.0,1.0,22309
22309,258,976,1172211762.0,1.0,22310
22310,258,976,1172211767.0,1.0,22311
22311,258,976,1172211774.0,1.0,22312
22312,258,1086,1172211975.0,1.0,22313
22313,258,1086,1172211979.0,1.0,22314
22314,258,1086,1172211986.0,1.0,22315
22315,258,1086,1172211990.0,1.0,22316
22316,258,1086,1172211994.0,1.0,22317
22317,258,1086,1172212007.0,1.0,22318
22318,258,1086,1172212016.0,1.0,22319
22319,258,575,1172212260.0,1.0,22320
22320,258,575,1172212271.0,1.0,22321
22321,258,575,1172212280.0,1.0,22322
22322,258,575,1172212291.0,1.0,22323
22323,258,575,1172212301.0,1.0,22324
22324,258,575,1172212306.0,1.0,22325
22325,258,583,1172215786.0,1.0,22326
22326,258,583,1172215789.0,1.0,22327
22327,258,583,1172215793.0,1.0,22328
22328,258,583,1172215802.0,1.0,22329
22329,258,583,1172215807.0,1.0,22330
22330,258,583,1172215811.0,1.0,22331
22331,258,583,1172215817.0,1.0,22332
22332,258,950,1172216758.0,1.0,22333
22333,258,950,1172216762.0,1.0,22334
22334,258,950,1172216766.0,1.0,22335
22335,258,950,1172216780.0,1.0,22336
22336,258,950,1172216784.0,1.0,22337
22337,258,950,1172216790.0,1.0,22338
22338,258,950,1172216799.0,1.0,22339
22339,258,1385,1172217176.0,1.0,22340
22340,258,1385,1172217179.0,1.0,22341
22341,258,1385,1172217182.0,1.0,22342
22342,258,1385,1172217196.0,1.0,22343
22343,258,1385,1172217198.0,1.0,22344
22344,258,1385,1172217202.0,1.0,22345
22345,258,1287,1172217732.0,1.0,22346
22346,258,1287,1172217739.0,1.0,22347
22347,258,1287,1172217742.0,1.0,22348
22348,258,1287,1172217753.0,1.0,22349
22349,258,1287,1172217757.0,1.0,22350
22350,258,1287,1172217766.0,1.0,22351
22351,258,1287,1172217769.0,1.0,22352
22352,258,499,1172217895.0,1.0,22353
22353,258,499,1172217898.0,1.0,22354
22354,258,499,1172217902.0,1.0,22355
22355,258,499,1172217910.0,1.0,22356
22356,258,499,1172217913.0,1.0,22357
22357,258,499,1172217916.0,1.0,22358
22358,258,499,1172217927.0,1.0,22359
22359,258,690,1172218010.0,1.0,22360
22360,258,690,1172218014.0,1.0,22361
22361,258,690,1172218017.0,1.0,22362
22362,258,690,1172218032.0,1.0,22363
22363,258,690,1172218035.0,1.0,22364
22364,258,690,1172218039.0,1.0,22365
22365,258,664,1172219133.0,1.0,22366
22366,258,664,1172219139.0,1.0,22367
22367,258,664,1172219143.0,1.0,22368
22368,258,664,1172219152.0,1.0,22369
22369,258,664,1172219155.0,1.0,22370
22370,258,664,1172219159.0,1.0,22371
22371,258,664,1172219170.0,1.0,22372
22372,262,485,1172238308.0,1.0,22373
22373,262,1214,1172240840.0,1.0,22374
22374,262,685,1172240868.0,1.0,22375
22375,262,1169,1172240875.0,1.0,22376
22376,262,496,1172240887.0,1.0,22377
22377,262,864,1172241978.0,1.0,22378
22378,262,737,1172242443.0,1.0,22379
22379,262,700,1172242861.0,1.0,22380
22380,262,581,1172242889.0,1.0,22381
22381,262,517,1172243001.0,1.0,22382
22382,262,841,1172243088.0,1.0,22383
22383,245,1363,1172249091.0,1.0,22384
22384,245,1363,1172253010.0,1.0,22385
22385,245,1363,1172261960.0,1.0,22386
22386,245,880,1172262104.0,1.0,22387
22387,245,747,1172271985.0,1.0,22388
22388,258,1347,1172282199.0,1.0,22389
22389,258,1347,1172282203.0,1.0,22390
22390,258,1347,1172282207.0,1.0,22391
22391,258,1347,1172282219.0,1.0,22392
22392,258,1347,1172282222.0,1.0,22393
22393,258,1347,1172282228.0,1.0,22394
22394,258,1347,1172282286.0,1.0,22395
22395,258,1347,1172282290.0,1.0,22396
22396,64,1417,1172284987.0,1.0,22397
22397,216,630,1172288243.0,1.0,22398
22398,216,1353,1172288463.0,1.0,22399
22399,216,1001,1172288484.0,1.0,22400
22400,216,697,1172288604.0,1.0,22401
22401,216,1321,1172288611.0,1.0,22402
22402,216,859,1172288783.0,1.0,22403
22403,216,810,1172288871.0,1.0,22404
22404,216,1169,1172288952.0,1.0,22405
22405,216,1400,1172288975.0,1.0,22406
22406,216,1129,1172288982.0,1.0,22407
22407,216,785,1172289029.0,1.0,22408
22408,216,1122,1172289075.0,1.0,22409
22409,216,811,1172289103.0,1.0,22410
22410,216,527,1172289200.0,1.0,22411
22411,258,1267,1172299918.0,1.0,22412
22412,258,1267,1172299921.0,1.0,22413
22413,258,1267,1172299924.0,1.0,22414
22414,258,1267,1172299932.0,1.0,22415
22415,258,1267,1172299936.0,1.0,22416
22416,258,1267,1172299939.0,1.0,22417
22417,258,604,1172300132.0,1.0,22418
22418,258,604,1172300135.0,1.0,22419
22419,258,604,1172300138.0,1.0,22420
22420,258,686,1172300579.0,1.0,22421
22421,258,686,1172300581.0,1.0,22422
22422,258,686,1172300585.0,1.0,22423
22423,258,686,1172300589.0,1.0,22424
22424,258,686,1172300597.0,1.0,22425
22425,258,1065,1172300678.0,1.0,22426
22426,258,1065,1172300683.0,1.0,22427
22427,258,1065,1172300687.0,1.0,22428
22428,258,1065,1172300696.0,1.0,22429
22429,258,1065,1172300700.0,1.0,22430
22430,258,1065,1172300704.0,1.0,22431
22431,258,1145,1172301013.0,1.0,22432
22432,258,1145,1172301020.0,1.0,22433
22433,258,1145,1172301024.0,1.0,22434
22434,258,1145,1172301035.0,1.0,22435
22435,258,1145,1172301038.0,1.0,22436
22436,258,1145,1172301041.0,1.0,22437
22437,264,512,1172303444.0,1.0,22438
22438,264,807,1172303449.0,1.0,22439
22439,264,565,1172303486.0,1.0,22440
22440,264,1001,1172303489.0,1.0,22441
22441,264,1344,1172303497.0,1.0,22442
22442,264,968,1172303501.0,1.0,22443
22443,264,1299,1172303503.0,1.0,22444
22444,264,859,1172303506.0,1.0,22445
22445,264,621,1172303518.0,1.0,22446
22446,264,503,1172303524.0,1.0,22447
22447,264,832,1172303534.0,1.0,22448
22448,264,1192,1172303537.0,1.0,22449
22449,264,478,1172303548.0,1.0,22450
22450,264,1119,1172303552.0,1.0,22451
22451,264,755,1172303557.0,1.0,22452
22452,264,842,1172303560.0,1.0,22453
22453,264,490,1172303563.0,1.0,22454
22454,264,633,1172303565.0,1.0,22455
22455,264,1138,1172303577.0,1.0,22456
22456,264,550,1172303579.0,1.0,22457
22457,264,919,1172303591.0,1.0,22458
22458,264,1112,1172303594.0,1.0,22459
22459,264,890,1172303607.0,1.0,22460
22460,264,879,1172303612.0,1.0,22461
22461,264,489,1172303620.0,1.0,22462
22462,264,511,1172303625.0,1.0,22463
22463,264,1171,1172303632.0,1.0,22464
22464,264,645,1172303638.0,1.0,22465
22465,264,948,1172303644.0,1.0,22466
22466,264,799,1172303647.0,1.0,22467
22467,264,695,1172303665.0,1.0,22468
22468,264,1291,1172303675.0,1.0,22469
22469,264,1202,1172303683.0,1.0,22470
22470,264,1270,1172303697.0,1.0,22471
22471,264,1078,1172303700.0,1.0,22472
22472,264,690,1172303703.0,1.0,22473
22473,264,846,1172303709.0,1.0,22474
22474,264,991,1172303751.0,1.0,22475
22475,264,1058,1172303767.0,1.0,22476
22476,264,1245,1172303770.0,1.0,22477
22477,264,1220,1172303772.0,1.0,22478
22478,264,862,1172303775.0,1.0,22479
22479,264,864,1172303780.0,1.0,22480
22480,264,861,1172303790.0,1.0,22481
22481,264,791,1172303801.0,1.0,22482
22482,264,785,1172303806.0,1.0,22483
22483,264,920,1172303811.0,1.0,22484
22484,264,973,1172303860.0,1.0,22485
22485,264,566,1172303863.0,1.0,22486
22486,264,496,1172303866.0,1.0,22487
22487,264,983,1172303868.0,1.0,22488
22488,264,1166,1172303870.0,1.0,22489
22489,264,870,1172303873.0,1.0,22490
22490,264,796,1172303889.0,1.0,22491
22491,264,802,1172303898.0,1.0,22492
22492,264,1011,1172303906.0,1.0,22493
22493,264,1267,1172303938.0,1.0,22494
22494,264,535,1172303945.0,1.0,22495
22495,264,491,1172303948.0,1.0,22496
22496,264,1321,1172303950.0,1.0,22497
22497,264,612,1172303959.0,1.0,22498
22498,264,641,1172303984.0,1.0,22499
22499,264,540,1172303989.0,1.0,22500
22500,264,675,1172303992.0,1.0,22501
22501,264,1193,1172303994.0,1.0,22502
22502,264,674,1172303997.0,1.0,22503
22503,264,1305,1172304002.0,1.0,22504
22504,264,1201,1172304011.0,1.0,22505
22505,264,481,1172304025.0,1.0,22506
22506,264,515,1172304028.0,1.0,22507
22507,264,1336,1172304030.0,1.0,22508
22508,264,1031,1172304035.0,1.0,22509
22509,264,1014,1172304038.0,1.0,22510
22510,264,964,1172304041.0,1.0,22511
22511,264,915,1172304044.0,1.0,22512
22512,264,1223,1172304048.0,1.0,22513
22513,264,1023,1172304055.0,1.0,22514
22514,264,1103,1172304066.0,1.0,22515
22515,264,474,1172304069.0,1.0,22516
22516,264,479,1172304178.0,1.0,22517
22517,264,1167,1172304184.0,1.0,22518
22518,264,1206,1172304186.0,1.0,22519
22519,264,1184,1172304189.0,1.0,22520
22520,264,569,1172304214.0,1.0,22521
22521,264,664,1172304217.0,1.0,22522
22522,264,1147,1172304222.0,1.0,22523
22523,264,1022,1172304225.0,1.0,22524
22524,264,731,1172304245.0,1.0,22525
22525,264,1285,1172304302.0,1.0,22526
22526,264,959,1172304304.0,1.0,22527
22527,264,1085,1172304314.0,1.0,22528
22528,264,880,1172304321.0,1.0,22529
22529,264,899,1172304354.0,1.0,22530
22530,264,1406,1172304356.0,1.0,22531
22531,264,1162,1172304370.0,1.0,22532
22532,264,1268,1172304375.0,1.0,22533
22533,264,1269,1172304378.0,1.0,22534
22534,264,825,1172304380.0,1.0,22535
22535,264,1017,1172304390.0,1.0,22536
22536,264,519,1172304399.0,1.0,22537
22537,264,896,1172304402.0,1.0,22538
22538,264,1322,1172304426.0,1.0,22539
22539,264,1215,1172304428.0,1.0,22540
22540,264,1295,1172304430.0,1.0,22541
22541,264,950,1172304502.0,1.0,22542
22542,264,918,1172304504.0,1.0,22543
22543,264,823,1172304508.0,1.0,22544
22544,264,477,1172304510.0,1.0,22545
22545,264,1002,1172304526.0,1.0,22546
22546,264,752,1172304536.0,1.0,22547
22547,264,1026,1172304595.0,1.0,22548
22548,264,654,1172304612.0,1.0,22549
22549,264,1180,1172305221.0,1.0,22550
22550,264,1062,1172305276.0,1.0,22551
22551,264,976,1172305297.0,1.0,22552
22552,264,603,1172305328.0,1.0,22553
22553,264,848,1172305349.0,1.0,22554
22554,245,1389,1172325234.0,1.0,22555
22555,245,1355,1172325431.0,1.0,22556
22556,78,684,1172338194.0,1.0,22557
22557,78,849,1172338220.0,1.0,22558
22558,78,601,1172338233.0,1.0,22559
22559,78,482,1172338252.0,1.0,22560
22560,258,1293,1172350389.0,1.0,22561
22561,258,1293,1172350394.0,1.0,22562
22562,258,1293,1172350399.0,1.0,22563
22563,258,1293,1172350407.0,1.0,22564
22564,245,1243,1172352924.0,1.0,22565
22565,258,588,1172353213.0,1.0,22566
22566,258,588,1172353217.0,1.0,22567
22567,258,588,1172353221.0,1.0,22568
22568,258,588,1172353482.0,1.0,22569
22569,258,588,1172353486.0,1.0,22570
22570,258,1108,1172353914.0,1.0,22571
22571,258,1108,1172353919.0,1.0,22572
22572,258,1108,1172353923.0,1.0,22573
22573,258,1108,1172353933.0,1.0,22574
22574,258,1108,1172353937.0,1.0,22575
22575,258,1108,1172353941.0,1.0,22576
22576,258,1108,1172353949.0,1.0,22577
22577,258,875,1172354079.0,1.0,22578
22578,258,875,1172354083.0,1.0,22579
22579,258,875,1172354086.0,1.0,22580
22580,258,875,1172354093.0,1.0,22581
22581,258,875,1172354097.0,1.0,22582
22582,258,875,1172354101.0,1.0,22583
22583,258,600,1172355661.0,1.0,22584
22584,258,600,1172355664.0,1.0,22585
22585,258,600,1172355668.0,1.0,22586
22586,258,600,1172355671.0,1.0,22587
22587,258,676,1172356182.0,1.0,22588
22588,258,676,1172356186.0,1.0,22589
22589,258,676,1172356189.0,1.0,22590
22590,258,676,1172356198.0,1.0,22591
22591,258,676,1172356207.0,1.0,22592
22592,258,676,1172356210.0,1.0,22593
22593,258,1151,1172356254.0,1.0,22594
22594,258,1151,1172356258.0,1.0,22595
22595,258,1151,1172356262.0,1.0,22596
22596,258,1151,1172356271.0,1.0,22597
22597,258,1151,1172356274.0,1.0,22598
22598,258,1151,1172356278.0,1.0,22599
22599,258,1151,1172356286.0,1.0,22600
22600,258,797,1172356988.0,1.0,22601
22601,258,797,1172356991.0,1.0,22602
22602,258,797,1172356994.0,1.0,22603
22603,258,797,1172356999.0,1.0,22604
22604,258,797,1172357007.0,1.0,22605
22605,258,797,1172357010.0,1.0,22606
22606,258,794,1172357085.0,1.0,22607
22607,258,794,1172357088.0,1.0,22608
22608,258,794,1172357091.0,1.0,22609
22609,258,794,1172357099.0,1.0,22610
22610,258,794,1172357103.0,1.0,22611
22611,258,794,1172357117.0,1.0,22612
22612,258,794,1172357121.0,1.0,22613
22613,258,794,1172357130.0,1.0,22614
22614,258,488,1172357193.0,1.0,22615
22615,258,488,1172357197.0,1.0,22616
22616,258,488,1172357203.0,1.0,22617
22617,258,488,1172357212.0,1.0,22618
22618,258,488,1172357216.0,1.0,22619
22619,258,488,1172357220.0,1.0,22620
22620,258,488,1172357724.0,1.0,22621
22621,258,569,1172358010.0,1.0,22622
22622,258,569,1172358012.0,1.0,22623
22623,258,569,1172358017.0,1.0,22624
22624,258,569,1172358023.0,1.0,22625
22625,258,569,1172358027.0,1.0,22626
22626,258,569,1172358030.0,1.0,22627
22627,122,1261,1172362162.0,1.0,22628
22628,258,717,1172389211.0,1.0,22629
22629,258,717,1172389215.0,1.0,22630
22630,258,717,1172389219.0,1.0,22631
22631,258,717,1172389229.0,1.0,22632
22632,258,717,1172389233.0,1.0,22633
22633,258,648,1172389322.0,1.0,22634
22634,258,648,1172389325.0,1.0,22635
22635,258,648,1172389330.0,1.0,22636
22636,258,648,1172389336.0,1.0,22637
22637,258,648,1172389353.0,1.0,22638
22638,258,648,1172389357.0,1.0,22639
22639,258,648,1172389361.0,1.0,22640
22640,258,612,1172389824.0,1.0,22641
22641,258,612,1172389828.0,1.0,22642
22642,258,612,1172389831.0,1.0,22643
22643,258,612,1172389842.0,1.0,22644
22644,258,612,1172389846.0,1.0,22645
22645,258,612,1172389849.0,1.0,22646
22646,258,612,1172389864.0,1.0,22647
22647,258,1378,1172389953.0,1.0,22648
22648,258,1378,1172389957.0,1.0,22649
22649,258,726,1172390152.0,1.0,22650
22650,258,726,1172390156.0,1.0,22651
22651,258,726,1172390160.0,1.0,22652
22652,258,726,1172390171.0,1.0,22653
22653,258,726,1172390178.0,1.0,22654
22654,258,726,1172390189.0,1.0,22655
22655,258,726,1172390193.0,1.0,22656
22656,258,726,1172390196.0,1.0,22657
22657,258,1061,1172390253.0,1.0,22658
22658,258,1061,1172390256.0,1.0,22659
22659,258,1061,1172390259.0,1.0,22660
22660,258,1061,1172390262.0,1.0,22661
22661,258,1061,1172390269.0,1.0,22662
22662,258,1061,1172390272.0,1.0,22663
22663,258,1061,1172390275.0,1.0,22664
22664,258,1188,1172390863.0,1.0,22665
22665,258,1188,1172390866.0,1.0,22666
22666,258,1188,1172390870.0,1.0,22667
22667,258,1188,1172390874.0,1.0,22668
22668,258,871,1172391511.0,1.0,22669
22669,258,871,1172391516.0,1.0,22670
22670,258,871,1172391527.0,1.0,22671
22671,258,871,1172391539.0,1.0,22672
22672,258,871,1172391548.0,1.0,22673
22673,258,871,1172391553.0,1.0,22674
22674,258,871,1172391562.0,1.0,22675
22675,258,1339,1172392326.0,1.0,22676
22676,258,1339,1172392330.0,1.0,22677
22677,258,1339,1172392363.0,1.0,22678
22678,258,1339,1172392376.0,1.0,22679
22679,258,1339,1172392384.0,1.0,22680
22680,258,1339,1172392390.0,1.0,22681
22681,258,1339,1172392532.0,1.0,22682
22682,254,1160,1172433114.0,1.0,22683
22683,254,1160,1172433123.0,1.0,22684
22684,254,1160,1172433127.0,1.0,22685
22685,225,1269,1172441032.0,1.0,22686
22686,225,1269,1172441032.0,1.0,22687
22687,194,627,1172467103.0,1.0,22688
22688,194,627,1172467158.0,1.0,22689
22689,245,1171,1172470136.0,1.0,22690
22690,245,571,1172470194.0,1.0,22691
22691,265,777,1172471973.0,1.0,22692
22692,265,777,1172471981.0,1.0,22693
22693,265,1028,1172472100.0,1.0,22694
22694,265,1028,1172472107.0,1.0,22695
22695,265,1018,1172472210.0,1.0,22696
22696,265,772,1172472280.0,1.0,22697
22697,265,810,1172472330.0,1.0,22698
22698,265,1309,1172472377.0,1.0,22699
22699,265,870,1172472566.0,1.0,22700
22700,265,870,1172472570.0,1.0,22701
22701,265,1097,1172472595.0,1.0,22702
22702,265,873,1172472716.0,1.0,22703
22703,265,873,1172472719.0,1.0,22704
22704,265,1282,1172472739.0,1.0,22705
22705,265,1282,1172472744.0,1.0,22706
22706,265,1405,1172473224.0,1.0,22707
22707,265,1405,1172473232.0,1.0,22708
22708,265,665,1172473341.0,1.0,22709
22709,258,711,1172492321.0,1.0,22710
22710,258,711,1172492324.0,1.0,22711
22711,258,711,1172492327.0,1.0,22712
22712,258,711,1172492334.0,1.0,22713
22713,258,711,1172492337.0,1.0,22714
22714,245,1449,1172497677.0,1.0,22715
22715,258,1329,1172497907.0,1.0,22716
22716,258,1329,1172497911.0,1.0,22717
22717,258,1329,1172497919.0,1.0,22718
22718,258,1329,1172497931.0,1.0,22719
22719,258,965,1172498128.0,1.0,22720
22720,258,965,1172498140.0,1.0,22721
22721,258,965,1172498149.0,1.0,22722
22722,258,965,1172498162.0,1.0,22723
22723,258,802,1172498207.0,1.0,22724
22724,258,802,1172498211.0,1.0,22725
22725,258,802,1172498215.0,1.0,22726
22726,258,802,1172498221.0,1.0,22727
22727,258,802,1172498225.0,1.0,22728
22728,258,802,1172498232.0,1.0,22729
22729,258,802,1172498240.0,1.0,22730
22730,258,802,1172498251.0,1.0,22731
22731,258,802,1172498279.0,1.0,22732
22732,258,802,1172498292.0,1.0,22733
22733,258,598,1172498562.0,1.0,22734
22734,258,598,1172498574.0,1.0,22735
22735,258,598,1172498581.0,1.0,22736
22736,258,598,1172498595.0,1.0,22737
22737,258,665,1172498634.0,1.0,22738
22738,258,665,1172498654.0,1.0,22739
22739,258,503,1172498686.0,1.0,22740
22740,258,503,1172498692.0,1.0,22741
22741,258,503,1172498703.0,1.0,22742
22742,258,503,1172498715.0,1.0,22743
22743,258,1263,1172498869.0,1.0,22744
22744,258,1263,1172498903.0,1.0,22745
22745,258,1263,1172498915.0,1.0,22746
22746,258,1263,1172498922.0,1.0,22747
22747,258,1263,1172498926.0,1.0,22748
22748,258,1263,1172498934.0,1.0,22749
22749,258,1263,1172498948.0,1.0,22750
22750,258,1263,1172498962.0,1.0,22751
22751,258,1263,1172498970.0,1.0,22752
22752,258,1263,1172498977.0,1.0,22753
22753,258,1238,1172499017.0,1.0,22754
22754,258,1238,1172499025.0,1.0,22755
22755,258,1238,1172499033.0,1.0,22756
22756,258,1238,1172499040.0,1.0,22757
22757,258,1238,1172499050.0,1.0,22758
22758,258,1071,1172499151.0,1.0,22759
22759,258,1071,1172499162.0,1.0,22760
22760,258,1071,1172499167.0,1.0,22761
22761,258,1071,1172499178.0,1.0,22762
22762,258,1003,1172499215.0,1.0,22763
22763,258,1003,1172499223.0,1.0,22764
22764,258,1003,1172499234.0,1.0,22765
22765,258,1003,1172499244.0,1.0,22766
22766,258,1060,1172499349.0,1.0,22767
22767,258,732,1172499386.0,1.0,22768
22768,258,732,1172499399.0,1.0,22769
22769,258,1135,1172499706.0,1.0,22770
22770,258,1135,1172499715.0,1.0,22771
22771,258,1135,1172499732.0,1.0,22772
22772,258,1135,1172499743.0,1.0,22773
22773,258,478,1172500062.0,1.0,22774
22774,258,478,1172500071.0,1.0,22775
22775,258,478,1172500083.0,1.0,22776
22776,258,478,1172500098.0,1.0,22777
22777,258,661,1172500748.0,1.0,22778
22778,258,661,1172500754.0,1.0,22779
22779,258,661,1172500763.0,1.0,22780
22780,258,661,1172500778.0,1.0,22781
22781,258,923,1172500870.0,1.0,22782
22782,258,923,1172500880.0,1.0,22783
22783,258,923,1172500889.0,1.0,22784
22784,258,923,1172500901.0,1.0,22785
22785,258,1035,1172501198.0,1.0,22786
22786,258,1035,1172501210.0,1.0,22787
22787,258,1175,1172501339.0,1.0,22788
22788,258,1175,1172501363.0,1.0,22789
22789,258,1175,1172501372.0,1.0,22790
22790,258,1175,1172501375.0,1.0,22791
22791,258,1175,1172501381.0,1.0,22792
22792,258,1175,1172501393.0,1.0,22793
22793,258,1175,1172501405.0,1.0,22794
22794,258,493,1172501702.0,1.0,22795
22795,258,493,1172501718.0,1.0,22796
22796,258,493,1172501729.0,1.0,22797
22797,258,1163,1172502172.0,1.0,22798
22798,258,1163,1172502178.0,1.0,22799
22799,258,1163,1172502190.0,1.0,22800
22800,258,1345,1172502245.0,1.0,22801
22801,258,1430,1172502293.0,1.0,22802
22802,258,1430,1172502307.0,1.0,22803
22803,258,1430,1172502320.0,1.0,22804
22804,258,1352,1172502475.0,1.0,22805
22805,258,1352,1172502482.0,1.0,22806
22806,258,1352,1172502485.0,1.0,22807
22807,258,1352,1172502493.0,1.0,22808
22808,258,1352,1172502496.0,1.0,22809
22809,258,1352,1172502500.0,1.0,22810
22810,258,1352,1172502508.0,1.0,22811
22811,258,1352,1172502516.0,1.0,22812
22812,258,531,1172502652.0,1.0,22813
22813,258,531,1172502655.0,1.0,22814
22814,258,531,1172502658.0,1.0,22815
22815,258,531,1172502666.0,1.0,22816
22816,258,531,1172502670.0,1.0,22817
22817,258,531,1172502673.0,1.0,22818
22818,258,531,1172502680.0,1.0,22819
22819,258,531,1172502692.0,1.0,22820
22820,258,531,1172502702.0,1.0,22821
22821,258,1248,1172502798.0,1.0,22822
22822,258,1248,1172502803.0,1.0,22823
22823,258,1248,1172502810.0,1.0,22824
22824,258,1248,1172502813.0,1.0,22825
22825,258,1248,1172502820.0,1.0,22826
22826,258,1248,1172502823.0,1.0,22827
22827,258,1248,1172502827.0,1.0,22828
22828,258,1248,1172502842.0,1.0,22829
22829,258,1248,1172502858.0,1.0,22830
22830,258,1248,1172502870.0,1.0,22831
22831,258,1248,1172502879.0,1.0,22832
22832,258,1436,1172503033.0,1.0,22833
22833,258,1436,1172503037.0,1.0,22834
22834,258,1436,1172503046.0,1.0,22835
22835,258,1436,1172503049.0,1.0,22836
22836,258,1436,1172503056.0,1.0,22837
22837,258,1436,1172503059.0,1.0,22838
22838,258,1436,1172503067.0,1.0,22839
22839,258,1436,1172503082.0,1.0,22840
22840,258,1436,1172503091.0,1.0,22841
22841,258,1436,1172503103.0,1.0,22842
22842,258,1436,1172503111.0,1.0,22843
22843,258,1399,1172503295.0,1.0,22844
22844,258,1399,1172503302.0,1.0,22845
22845,258,1399,1172503309.0,1.0,22846
22846,258,879,1172503419.0,1.0,22847
22847,258,879,1172503423.0,1.0,22848
22848,258,879,1172503430.0,1.0,22849
22849,258,879,1172503434.0,1.0,22850
22850,258,879,1172503442.0,1.0,22851
22851,258,879,1172503446.0,1.0,22852
22852,258,879,1172503477.0,1.0,22853
22853,258,879,1172503487.0,1.0,22854
22854,258,879,1172503505.0,1.0,22855
22855,258,1455,1172503761.0,1.0,22856
22856,258,1455,1172503765.0,1.0,22857
22857,258,1455,1172503768.0,1.0,22858
22858,258,1455,1172503776.0,1.0,22859
22859,258,1455,1172503791.0,1.0,22860
22860,258,1455,1172503803.0,1.0,22861
22861,258,1455,1172503828.0,1.0,22862
22862,258,550,1172505688.0,1.0,22863
22863,258,550,1172505693.0,1.0,22864
22864,258,550,1172505700.0,1.0,22865
22865,258,550,1172505708.0,1.0,22866
22866,258,859,1172505746.0,1.0,22867
22867,258,859,1172505753.0,1.0,22868
22868,258,859,1172505762.0,1.0,22869
22869,258,859,1172505768.0,1.0,22870
22870,258,859,1172505780.0,1.0,22871
22871,258,815,1172505839.0,1.0,22872
22872,258,815,1172505843.0,1.0,22873
22873,258,815,1172505846.0,1.0,22874
22874,258,815,1172505853.0,1.0,22875
22875,258,815,1172505858.0,1.0,22876
22876,258,815,1172505862.0,1.0,22877
22877,258,815,1172505890.0,1.0,22878
22878,258,815,1172505901.0,1.0,22879
22879,258,815,1172505906.0,1.0,22880
22880,258,815,1172505914.0,1.0,22881
22881,258,815,1172505926.0,1.0,22882
22882,245,1363,1172517704.0,1.0,22883
22883,146,673,1172525254.0,1.0,22884
22884,146,969,1172525363.0,1.0,22885
22885,146,1345,1172526198.0,1.0,22886
22886,146,1265,1172526610.0,1.0,22887
22887,146,1265,1172526610.0,1.0,22888
22888,146,604,1172527090.0,1.0,22889
22889,235,1269,1172529703.0,1.0,22890
22890,263,789,1172532413.0,1.0,22891
22891,258,1456,1172566008.0,1.0,22892
22892,258,1456,1172566012.0,1.0,22893
22893,258,1456,1172566015.0,1.0,22894
22894,258,1456,1172566025.0,1.0,22895
22895,258,1456,1172566029.0,1.0,22896
22896,258,1456,1172566036.0,1.0,22897
22897,258,1456,1172566049.0,1.0,22898
22898,258,1456,1172566055.0,1.0,22899
22899,258,1456,1172566070.0,1.0,22900
22900,258,907,1172566178.0,1.0,22901
22901,258,907,1172566180.0,1.0,22902
22902,258,907,1172566184.0,1.0,22903
22903,258,907,1172566186.0,1.0,22904
22904,258,907,1172566195.0,1.0,22905
22905,258,907,1172566199.0,1.0,22906
22906,239,850,1172582251.0,1.0,22907
22907,254,1191,1172582995.0,1.0,22908
22908,254,1191,1172583002.0,1.0,22909
22909,254,1191,1172583016.0,1.0,22910
22910,258,690,1172586791.0,1.0,22911
22911,258,690,1172586799.0,1.0,22912
22912,258,690,1172586812.0,1.0,22913
22913,258,669,1172586878.0,1.0,22914
22914,258,669,1172586885.0,1.0,22915
22915,258,669,1172586891.0,1.0,22916
22916,258,504,1172586992.0,1.0,22917
22917,258,504,1172587002.0,1.0,22918
22918,258,504,1172587007.0,1.0,22919
22919,258,1001,1172587120.0,1.0,22920
22920,258,1001,1172587127.0,1.0,22921
22921,258,1001,1172587137.0,1.0,22922
22922,258,1001,1172587174.0,1.0,22923
22923,258,1001,1172587192.0,1.0,22924
22924,258,506,1172587253.0,1.0,22925
22925,258,506,1172587257.0,1.0,22926
22926,258,506,1172587259.0,1.0,22927
22927,258,506,1172587263.0,1.0,22928
22928,258,506,1172587270.0,1.0,22929
22929,258,506,1172587274.0,1.0,22930
22930,258,506,1172587279.0,1.0,22931
22931,258,506,1172587287.0,1.0,22932
22932,258,506,1172587312.0,1.0,22933
22933,258,506,1172587319.0,1.0,22934
22934,258,506,1172587332.0,1.0,22935
22935,258,673,1172587410.0,1.0,22936
22936,258,673,1172587422.0,1.0,22937
22937,258,673,1172587430.0,1.0,22938
22938,258,673,1172587441.0,1.0,22939
22939,258,861,1172587515.0,1.0,22940
22940,258,861,1172587531.0,1.0,22941
22941,258,861,1172587545.0,1.0,22942
22942,258,994,1172587613.0,1.0,22943
22943,258,994,1172587620.0,1.0,22944
22944,258,675,1172587685.0,1.0,22945
22945,258,675,1172587689.0,1.0,22946
22946,258,675,1172587696.0,1.0,22947
22947,258,675,1172587699.0,1.0,22948
22948,258,675,1172587703.0,1.0,22949
22949,258,675,1172587714.0,1.0,22950
22950,258,675,1172587723.0,1.0,22951
22951,258,675,1172587731.0,1.0,22952
22952,258,675,1172587737.0,1.0,22953
