,u,i,ts,label,idx
32092,1216,104,1085250430.0,1.0,32093
32093,975,779,1085250437.0,1.0,32094
32094,1216,104,1085250503.0,1.0,32095
32095,1127,104,1085250555.0,1.0,32096
32096,1127,104,1085250639.0,1.0,32097
32097,475,1311,1085250703.0,1.0,32098
32098,399,835,1085250754.0,1.0,32099
32099,1127,104,1085250783.0,1.0,32100
32100,484,1190,1085250845.0,1.0,32101
32101,1127,104,1085250949.0,1.0,32102
32102,330,416,1085251053.0,1.0,32103
32103,1216,104,1085251273.0,1.0,32104
32104,1216,399,1085251300.0,1.0,32105
32105,399,1261,1085251497.0,1.0,32106
32106,1280,195,1085251505.0,1.0,32107
32107,798,64,1085251549.0,1.0,32108
32108,1254,1288,1085251605.0,1.0,32109
32109,1261,399,1085251672.0,1.0,32110
32110,399,1261,1085251707.0,1.0,32111
32111,399,1261,1085251733.0,1.0,32112
32112,1254,645,1085251767.0,1.0,32113
32113,1254,73,1085251818.0,1.0,32114
32114,1261,399,1085251960.0,1.0,32115
32115,42,714,1085251968.0,1.0,32116
32116,564,655,1085252061.0,1.0,32117
32117,399,1261,1085252212.0,1.0,32118
32118,104,1303,1085252668.0,1.0,32119
32119,143,330,1085253122.0,1.0,32120
32120,104,1131,1085253122.0,1.0,32121
32121,698,913,1085253155.0,1.0,32122
32122,143,145,1085253236.0,1.0,32123
32123,698,783,1085253254.0,1.0,32124
32124,104,1217,1085253328.0,1.0,32125
32125,1261,399,1085253349.0,1.0,32126
32126,698,720,1085253450.0,1.0,32127
32127,1119,342,1085253496.0,1.0,32128
32128,1216,399,1085253559.0,1.0,32129
32129,104,1079,1085253559.0,1.0,32130
32130,1216,104,1085253567.0,1.0,32131
32131,399,1261,1085253579.0,1.0,32132
32132,104,955,1085253611.0,1.0,32133
32133,1303,104,1085253712.0,1.0,32134
32134,104,1303,1085253748.0,1.0,32135
32135,599,358,1085253755.0,1.0,32136
32136,599,1072,1085253785.0,1.0,32137
32137,200,849,1085253800.0,1.0,32138
32138,104,1303,1085253816.0,1.0,32139
32139,599,705,1085253846.0,1.0,32140
32140,720,698,1085253895.0,1.0,32141
32141,129,243,1085253958.0,1.0,32142
32142,913,698,1085253960.0,1.0,32143
32143,343,143,1085253986.0,1.0,32144
32144,800,104,1085254000.0,1.0,32145
32145,705,599,1085254035.0,1.0,32146
32146,645,1254,1085254095.0,1.0,32147
32147,698,720,1085254099.0,1.0,32148
32148,698,913,1085254123.0,1.0,32149
32149,720,698,1085254240.0,1.0,32150
32150,698,720,1085254270.0,1.0,32151
32151,343,816,1085254375.0,1.0,32152
32152,655,1174,1085254509.0,1.0,32153
32153,104,618,1085254549.0,1.0,32154
32154,920,645,1085254599.0,1.0,32155
32155,645,920,1085254649.0,1.0,32156
32156,645,920,1085254668.0,1.0,32157
32157,54,647,1085254837.0,1.0,32158
32158,1216,399,1085254925.0,1.0,32159
32159,54,1315,1085254944.0,1.0,32160
32160,1216,104,1085255181.0,1.0,32161
32161,1216,399,1085255187.0,1.0,32162
32162,243,129,1085255193.0,1.0,32163
32163,96,64,1085255387.0,1.0,32164
32164,783,698,1085255695.0,1.0,32165
32165,33,1261,1085255715.0,1.0,32166
32166,1299,705,1085255922.0,1.0,32167
32167,1273,303,1085255935.0,1.0,32168
32168,1299,995,1085256007.0,1.0,32169
32169,783,722,1085256011.0,1.0,32170
32170,343,143,1085256020.0,1.0,32171
32171,1269,1314,1085256028.0,1.0,32172
32172,698,783,1085256035.0,1.0,32173
32173,913,698,1085256191.0,1.0,32174
32174,782,409,1085256258.0,1.0,32175
32175,698,913,1085256261.0,1.0,32176
32176,129,243,1085256466.0,1.0,32177
32177,913,698,1085256529.0,1.0,32178
32178,463,606,1085256553.0,1.0,32179
32179,143,998,1085256577.0,1.0,32180
32180,324,299,1085256594.0,1.0,32181
32181,783,698,1085256606.0,1.0,32182
32182,143,1122,1085256607.0,1.0,32183
32183,243,129,1085256880.0,1.0,32184
32184,129,243,1085256982.0,1.0,32185
32185,705,1299,1085257096.0,1.0,32186
32186,1299,705,1085257147.0,1.0,32187
32187,463,639,1085257179.0,1.0,32188
32188,1196,104,1085257181.0,1.0,32189
32189,705,1299,1085257322.0,1.0,32190
32190,243,129,1085257424.0,1.0,32191
32191,639,463,1085257430.0,1.0,32192
32192,1119,1035,1085257482.0,1.0,32193
32193,143,416,1085257637.0,1.0,32194
32194,1303,1316,1085257731.0,1.0,32195
32195,802,1247,1085257780.0,1.0,32196
32196,1316,1303,1085257807.0,1.0,32197
32197,1314,104,1085257816.0,1.0,32198
32198,324,1298,1085257820.0,1.0,32199
32199,1299,705,1085257845.0,1.0,32200
32200,463,639,1085257884.0,1.0,32201
32201,33,359,1085258036.0,1.0,32202
32202,1313,1314,1085258081.0,1.0,32203
32203,64,798,1085258227.0,1.0,32204
32204,970,1190,1085258239.0,1.0,32205
32205,64,96,1085258246.0,1.0,32206
32206,324,1298,1085258393.0,1.0,32207
32207,324,299,1085258426.0,1.0,32208
32208,639,463,1085258633.0,1.0,32209
32209,324,299,1085258670.0,1.0,32210
32210,194,64,1085258737.0,1.0,32211
32211,463,639,1085258753.0,1.0,32212
32212,310,81,1085258875.0,1.0,32213
32213,1190,970,1085258982.0,1.0,32214
32214,250,359,1085259053.0,1.0,32215
32215,250,1305,1085259089.0,1.0,32216
32216,503,42,1085259116.0,1.0,32217
32217,129,243,1085259131.0,1.0,32218
32218,324,299,1085259168.0,1.0,32219
32219,504,42,1085259172.0,1.0,32220
32220,250,1232,1085259193.0,1.0,32221
32221,504,104,1085259225.0,1.0,32222
32222,504,75,1085259334.0,1.0,32223
32223,194,234,1085259342.0,1.0,32224
32224,324,299,1085259519.0,1.0,32225
32225,1273,442,1085259557.0,1.0,32226
32226,639,463,1085259680.0,1.0,32227
32227,1313,1314,1085259686.0,1.0,32228
32228,104,1314,1085259747.0,1.0,32229
32229,1262,726,1085259805.0,1.0,32230
32230,324,299,1085259840.0,1.0,32231
32231,463,639,1085259923.0,1.0,32232
32232,324,299,1085260065.0,1.0,32233
32233,504,740,1085260141.0,1.0,32234
32234,324,299,1085260152.0,1.0,32235
32235,801,1257,1085260167.0,1.0,32236
32236,504,104,1085260201.0,1.0,32237
32237,504,399,1085260258.0,1.0,32238
32238,970,1190,1085260267.0,1.0,32239
32239,324,299,1085260313.0,1.0,32240
32240,1237,1186,1085260316.0,1.0,32241
32241,1190,970,1085260330.0,1.0,32242
32242,324,1298,1085260340.0,1.0,32243
32243,324,299,1085260375.0,1.0,32244
32244,324,299,1085260403.0,1.0,32245
32245,548,1261,1085260408.0,1.0,32246
32246,324,1298,1085260420.0,1.0,32247
32247,504,104,1085260441.0,1.0,32248
32248,504,104,1085260457.0,1.0,32249
32249,504,399,1085260487.0,1.0,32250
32250,255,359,1085260492.0,1.0,32251
32251,324,299,1085260537.0,1.0,32252
32252,284,1285,1085260644.0,1.0,32253
32253,324,1298,1085260697.0,1.0,32254
32254,1196,104,1085260738.0,1.0,32255
32255,324,299,1085260788.0,1.0,32256
32256,587,195,1085260868.0,1.0,32257
32257,324,1298,1085260927.0,1.0,32258
32258,991,1143,1085260961.0,1.0,32259
32259,872,503,1085260994.0,1.0,32260
32260,324,299,1085261055.0,1.0,32261
32261,872,503,1085261123.0,1.0,32262
32262,324,1298,1085261130.0,1.0,32263
32263,1196,104,1085261131.0,1.0,32264
32264,195,587,1085261160.0,1.0,32265
32265,324,299,1085261199.0,1.0,32266
32266,324,299,1085261311.0,1.0,32267
32267,872,503,1085261341.0,1.0,32268
32268,324,1298,1085261439.0,1.0,32269
32269,504,104,1085261456.0,1.0,32270
32270,324,299,1085261473.0,1.0,32271
32271,504,1317,1085261488.0,1.0,32272
32272,324,299,1085261536.0,1.0,32273
32273,309,740,1085261595.0,1.0,32274
32274,250,1305,1085261714.0,1.0,32275
32275,324,1298,1085261717.0,1.0,32276
32276,872,1303,1085261753.0,1.0,32277
32277,1196,104,1085261756.0,1.0,32278
32278,504,104,1085261757.0,1.0,32279
32279,324,299,1085261774.0,1.0,32280
32280,1314,104,1085261868.0,1.0,32281
32281,104,1314,1085261916.0,1.0,32282
32282,504,1317,1085261939.0,1.0,32283
32283,1247,720,1085261975.0,1.0,32284
32284,324,1298,1085261981.0,1.0,32285
32285,324,299,1085262000.0,1.0,32286
32286,1196,104,1085262061.0,1.0,32287
32287,504,104,1085262083.0,1.0,32288
32288,1317,1040,1085262119.0,1.0,32289
32289,324,299,1085262123.0,1.0,32290
32290,504,1317,1085262159.0,1.0,32291
32291,1077,1083,1085262260.0,1.0,32292
32292,324,299,1085262276.0,1.0,32293
32293,324,1298,1085262310.0,1.0,32294
32294,504,104,1085262340.0,1.0,32295
32295,734,1245,1085262345.0,1.0,32296
32296,324,299,1085262365.0,1.0,32297
32297,258,143,1085262375.0,1.0,32298
32298,324,759,1085262415.0,1.0,32299
32299,680,466,1085262420.0,1.0,32300
32300,504,104,1085262436.0,1.0,32301
32301,324,299,1085262439.0,1.0,32302
32302,324,1298,1085262577.0,1.0,32303
32303,872,927,1085262603.0,1.0,32304
32304,324,299,1085262620.0,1.0,32305
32305,734,639,1085262644.0,1.0,32306
32306,324,759,1085262662.0,1.0,32307
32307,49,622,1085262691.0,1.0,32308
32308,176,225,1085262744.0,1.0,32309
32309,324,299,1085262905.0,1.0,32310
32310,698,783,1085262981.0,1.0,32311
32311,698,783,1085263012.0,1.0,32312
32312,734,176,1085263047.0,1.0,32313
32313,698,913,1085263058.0,1.0,32314
32314,324,759,1085263107.0,1.0,32315
32315,324,1298,1085263158.0,1.0,32316
32316,1256,357,1085263169.0,1.0,32317
32317,1256,42,1085263181.0,1.0,32318
32318,324,299,1085263188.0,1.0,32319
32319,324,299,1085263298.0,1.0,32320
32320,324,759,1085263324.0,1.0,32321
32321,324,1298,1085263388.0,1.0,32322
32322,734,476,1085263529.0,1.0,32323
32323,324,1298,1085263550.0,1.0,32324
32324,783,698,1085263721.0,1.0,32325
32325,324,1298,1085263755.0,1.0,32326
32326,734,476,1085263793.0,1.0,32327
32327,324,1298,1085263982.0,1.0,32328
32328,597,1285,1085264104.0,1.0,32329
32329,324,299,1085264137.0,1.0,32330
32330,324,1298,1085264211.0,1.0,32331
32331,324,1298,1085264477.0,1.0,32332
32332,258,616,1085264483.0,1.0,32333
32333,872,1027,1085264625.0,1.0,32334
32334,734,476,1085264700.0,1.0,32335
32335,734,714,1085264709.0,1.0,32336
32336,324,759,1085264755.0,1.0,32337
32337,282,359,1085264768.0,1.0,32338
32338,258,616,1085264775.0,1.0,32339
32339,324,1298,1085264775.0,1.0,32340
32340,1232,558,1085264779.0,1.0,32341
32341,734,714,1085264796.0,1.0,32342
32342,811,1022,1085264967.0,1.0,32343
32343,558,1232,1085265043.0,1.0,32344
32344,106,622,1085265158.0,1.0,32345
32345,324,1298,1085265178.0,1.0,32346
32346,1232,558,1085265187.0,1.0,32347
32347,92,1238,1085265194.0,1.0,32348
32348,106,1182,1085265227.0,1.0,32349
32349,558,1232,1085265259.0,1.0,32350
32350,1232,558,1085265368.0,1.0,32351
32351,558,1232,1085265462.0,1.0,32352
32352,324,1298,1085265462.0,1.0,32353
32353,1237,1190,1085265732.0,1.0,32354
32354,1232,558,1085265816.0,1.0,32355
32355,324,1298,1085265946.0,1.0,32356
32356,558,1232,1085266004.0,1.0,32357
32357,913,698,1085266024.0,1.0,32358
32358,1232,558,1085266117.0,1.0,32359
32359,339,1303,1085266229.0,1.0,32360
32360,558,1232,1085266232.0,1.0,32361
32361,676,463,1085266332.0,1.0,32362
32362,324,1298,1085266453.0,1.0,32363
32363,478,1272,1085266497.0,1.0,32364
32364,1232,558,1085266502.0,1.0,32365
32365,478,527,1085266556.0,1.0,32366
32366,676,463,1085266621.0,1.0,32367
32367,324,1298,1085266649.0,1.0,32368
32368,816,951,1085266751.0,1.0,32369
32369,195,354,1085266975.0,1.0,32370
32370,558,1232,1085267029.0,1.0,32371
32371,91,270,1085267037.0,1.0,32372
32372,324,1298,1085267050.0,1.0,32373
32373,1137,740,1085267080.0,1.0,32374
32374,354,195,1085267168.0,1.0,32375
32375,1232,558,1085267180.0,1.0,32376
32376,354,195,1085267251.0,1.0,32377
32377,599,561,1085267339.0,1.0,32378
32378,354,393,1085267479.0,1.0,32379
32379,561,599,1085267505.0,1.0,32380
32380,324,1298,1085267513.0,1.0,32381
32381,110,283,1085267591.0,1.0,32382
32382,324,1298,1085267661.0,1.0,32383
32383,707,485,1085267904.0,1.0,32384
32384,324,1298,1085267980.0,1.0,32385
32385,1005,195,1085268115.0,1.0,32386
32386,324,1298,1085268215.0,1.0,32387
32387,597,606,1085268263.0,1.0,32388
32388,597,783,1085268428.0,1.0,32389
32389,324,1298,1085268496.0,1.0,32390
32390,299,574,1085268613.0,1.0,32391
32391,574,299,1085268647.0,1.0,32392
32392,299,574,1085268687.0,1.0,32393
32393,726,1261,1085268817.0,1.0,32394
32394,574,299,1085268888.0,1.0,32395
32395,783,597,1085268913.0,1.0,32396
32396,455,243,1085269091.0,1.0,32397
32397,455,1044,1085269106.0,1.0,32398
32398,299,574,1085269138.0,1.0,32399
32399,324,1298,1085269148.0,1.0,32400
32400,61,1174,1085269150.0,1.0,32401
32401,213,679,1085269463.0,1.0,32402
32402,1275,1274,1085269602.0,1.0,32403
32403,1265,700,1085269604.0,1.0,32404
32404,1318,1319,1085269768.0,1.0,32405
32405,951,816,1085269790.0,1.0,32406
32406,597,783,1085269882.0,1.0,32407
32407,1320,225,1085269893.0,1.0,32408
32408,793,1186,1085269915.0,1.0,32409
32409,1104,426,1085269975.0,1.0,32410
32410,1044,455,1085270074.0,1.0,32411
32411,393,322,1085270081.0,1.0,32412
32412,393,73,1085270135.0,1.0,32413
32413,393,354,1085270157.0,1.0,32414
32414,324,342,1085270194.0,1.0,32415
32415,1281,282,1085270356.0,1.0,32416
32416,1088,1285,1085270413.0,1.0,32417
32417,1321,953,1085270433.0,1.0,32418
32418,354,393,1085270469.0,1.0,32419
32419,1088,1133,1085270534.0,1.0,32420
32420,199,1303,1085270536.0,1.0,32421
32421,282,1281,1085270541.0,1.0,32422
32422,393,354,1085270606.0,1.0,32423
32423,1119,1104,1085270641.0,1.0,32424
32424,793,842,1085270645.0,1.0,32425
32425,1281,282,1085270656.0,1.0,32426
32426,282,1281,1085270691.0,1.0,32427
32427,199,1322,1085270714.0,1.0,32428
32428,1281,282,1085270923.0,1.0,32429
32429,393,1316,1085271145.0,1.0,32430
32430,73,1254,1085271186.0,1.0,32431
32431,73,393,1085271227.0,1.0,32432
32432,913,376,1085271244.0,1.0,32433
32433,393,73,1085271356.0,1.0,32434
32434,282,1281,1085271618.0,1.0,32435
32435,587,1317,1085271664.0,1.0,32436
32436,1247,835,1085271673.0,1.0,32437
32437,73,393,1085271717.0,1.0,32438
32438,324,282,1085271731.0,1.0,32439
32439,1247,964,1085271739.0,1.0,32440
32440,1247,802,1085271783.0,1.0,32441
32441,324,282,1085271858.0,1.0,32442
32442,324,282,1085272039.0,1.0,32443
32443,1281,282,1085272084.0,1.0,32444
32444,324,282,1085272201.0,1.0,32445
32445,393,73,1085272219.0,1.0,32446
32446,1285,597,1085272425.0,1.0,32447
32447,872,393,1085272554.0,1.0,32448
32448,58,597,1085272669.0,1.0,32449
32449,872,1104,1085272700.0,1.0,32450
32450,1316,393,1085272895.0,1.0,32451
32451,73,393,1085272908.0,1.0,32452
32452,872,393,1085272934.0,1.0,32453
32453,794,1231,1085273041.0,1.0,32454
32454,1191,255,1085273267.0,1.0,32455
32455,793,842,1085273275.0,1.0,32456
32456,872,1261,1085273278.0,1.0,32457
32457,872,970,1085273346.0,1.0,32458
32458,872,970,1085273461.0,1.0,32459
32459,872,970,1085273644.0,1.0,32460
32460,1191,51,1085273654.0,1.0,32461
32461,705,1323,1085273742.0,1.0,32462
32462,872,970,1085273789.0,1.0,32463
32463,872,970,1085273855.0,1.0,32464
32464,872,970,1085273994.0,1.0,32465
32465,872,979,1085274072.0,1.0,32466
32466,2,1272,1085274198.0,1.0,32467
32467,393,1316,1085274379.0,1.0,32468
32468,645,720,1085274695.0,1.0,32469
32469,393,73,1085274744.0,1.0,32470
32470,545,1274,1085274940.0,1.0,32471
32471,1275,841,1085275319.0,1.0,32472
32472,1318,1245,1085275362.0,1.0,32473
32473,1245,1318,1085275539.0,1.0,32474
32474,278,645,1085275661.0,1.0,32475
32475,705,597,1085276430.0,1.0,32476
32476,499,824,1085276526.0,1.0,32477
32477,939,1324,1085276784.0,1.0,32478
32478,423,1042,1085276798.0,1.0,32479
32479,1324,939,1085276805.0,1.0,32480
32480,1042,423,1085277012.0,1.0,32481
32481,423,1042,1085277156.0,1.0,32482
32482,423,387,1085277212.0,1.0,32483
32483,1042,423,1085277372.0,1.0,32484
32484,423,1042,1085277511.0,1.0,32485
32485,1247,964,1085277706.0,1.0,32486
32486,1247,964,1085278260.0,1.0,32487
32487,1247,964,1085278599.0,1.0,32488
32488,13,1043,1085279379.0,1.0,32489
32489,13,143,1085279427.0,1.0,32490
32490,43,73,1085279529.0,1.0,32491
32491,13,416,1085279616.0,1.0,32492
32492,1186,556,1085279665.0,1.0,32493
32493,43,416,1085280129.0,1.0,32494
32494,81,310,1085280177.0,1.0,32495
32495,1271,195,1085281383.0,1.0,32496
32496,816,951,1085281755.0,1.0,32497
32497,343,545,1085289414.0,1.0,32498
32498,597,58,1085295357.0,1.0,32499
32499,597,705,1085295448.0,1.0,32500
32500,1303,339,1085295978.0,1.0,32501
32501,951,816,1085296105.0,1.0,32502
32502,354,373,1085296413.0,1.0,32503
32503,1303,199,1085296494.0,1.0,32504
32504,1269,1314,1085296507.0,1.0,32505
32505,1303,705,1085296577.0,1.0,32506
32506,354,1285,1085296807.0,1.0,32507
32507,965,161,1085296986.0,1.0,32508
32508,376,913,1085299231.0,1.0,32509
32509,358,1254,1085299870.0,1.0,32510
32510,1190,376,1085300860.0,1.0,32511
32511,1272,478,1085301328.0,1.0,32512
32512,726,639,1085301401.0,1.0,32513
32513,726,836,1085301515.0,1.0,32514
32514,1247,964,1085301565.0,1.0,32515
32515,351,344,1085301660.0,1.0,32516
32516,1186,376,1085301716.0,1.0,32517
32517,210,243,1085301766.0,1.0,32518
32518,1311,1247,1085302034.0,1.0,32519
32519,1247,1311,1085302194.0,1.0,32520
32520,597,194,1085302471.0,1.0,32521
32521,455,1044,1085302498.0,1.0,32522
32522,199,1303,1085302548.0,1.0,32523
32523,1247,1311,1085302788.0,1.0,32524
32524,1247,1311,1085303292.0,1.0,32525
32525,1191,739,1085303381.0,1.0,32526
32526,1191,739,1085303395.0,1.0,32527
32527,998,143,1085304074.0,1.0,32528
32528,1316,393,1085304929.0,1.0,32529
32529,73,393,1085305355.0,1.0,32530
32530,835,1281,1085305825.0,1.0,32531
32531,1311,803,1085306188.0,1.0,32532
32532,358,526,1085306302.0,1.0,32533
32533,1311,562,1085306354.0,1.0,32534
32534,358,639,1085306544.0,1.0,32535
32535,359,33,1085306545.0,1.0,32536
32536,359,255,1085306651.0,1.0,32537
32537,359,282,1085306727.0,1.0,32538
32538,358,359,1085306729.0,1.0,32539
32539,194,597,1085307110.0,1.0,32540
32540,194,379,1085307138.0,1.0,32541
32541,225,176,1085307175.0,1.0,32542
32542,10,1262,1085307541.0,1.0,32543
32543,10,1280,1085307639.0,1.0,32544
32544,282,359,1085307730.0,1.0,32545
32545,282,1281,1085307762.0,1.0,32546
32546,1128,455,1085307870.0,1.0,32547
32547,144,1038,1085308097.0,1.0,32548
32548,358,526,1085308293.0,1.0,32549
32549,358,526,1085308394.0,1.0,32550
32550,358,526,1085308511.0,1.0,32551
32551,1285,354,1085308515.0,1.0,32552
32552,526,358,1085308556.0,1.0,32553
32553,358,1285,1085308655.0,1.0,32554
32554,358,975,1085308814.0,1.0,32555
32555,1281,835,1085309417.0,1.0,32556
32556,1281,282,1085309653.0,1.0,32557
32557,278,645,1085309711.0,1.0,32558
32558,639,358,1085309974.0,1.0,32559
32559,278,645,1085310302.0,1.0,32560
32560,726,639,1085310433.0,1.0,32561
32561,943,920,1085310712.0,1.0,32562
32562,943,64,1085310757.0,1.0,32563
32563,1247,835,1085310783.0,1.0,32564
32564,1174,655,1085310891.0,1.0,32565
32565,943,64,1085310919.0,1.0,32566
32566,1143,991,1085310926.0,1.0,32567
32567,1174,61,1085311056.0,1.0,32568
32568,655,1174,1085311104.0,1.0,32569
32569,943,1315,1085311202.0,1.0,32570
32570,1288,1254,1085311330.0,1.0,32571
32571,278,645,1085311396.0,1.0,32572
32572,1318,782,1085311613.0,1.0,32573
32573,943,64,1085312051.0,1.0,32574
32574,282,1281,1085312319.0,1.0,32575
32575,455,1128,1085312619.0,1.0,32576
32576,1299,395,1085312968.0,1.0,32577
32577,1114,639,1085312969.0,1.0,32578
32578,639,726,1085313011.0,1.0,32579
32579,278,645,1085313086.0,1.0,32580
32580,106,1182,1085313538.0,1.0,32581
32581,1114,639,1085313705.0,1.0,32582
32582,395,1299,1085314094.0,1.0,32583
32583,835,1281,1085314466.0,1.0,32584
32584,857,1177,1085314813.0,1.0,32585
32585,395,739,1085314888.0,1.0,32586
32586,1127,1303,1085315160.0,1.0,32587
32587,221,1311,1085315164.0,1.0,32588
32588,342,1281,1085315418.0,1.0,32589
32589,1044,455,1085315825.0,1.0,32590
32590,1247,964,1085315829.0,1.0,32591
32591,54,1315,1085315881.0,1.0,32592
32592,510,759,1085315885.0,1.0,32593
32593,1247,835,1085315891.0,1.0,32594
32594,1303,199,1085315957.0,1.0,32595
32595,307,617,1085316138.0,1.0,32596
32596,1281,342,1085316298.0,1.0,32597
32597,250,1325,1085316353.0,1.0,32598
32598,1188,354,1085316388.0,1.0,32599
32599,1188,1184,1085316400.0,1.0,32600
32600,1188,1132,1085316408.0,1.0,32601
32601,1188,1285,1085316419.0,1.0,32602
32602,1281,835,1085316431.0,1.0,32603
32603,115,771,1085316452.0,1.0,32604
32604,376,1190,1085316556.0,1.0,32605
32605,376,1186,1085316627.0,1.0,32606
32606,1281,282,1085316754.0,1.0,32607
32607,255,359,1085316816.0,1.0,32608
32608,991,1143,1085316889.0,1.0,32609
32609,1238,200,1085316993.0,1.0,32610
32610,373,474,1085316997.0,1.0,32611
32611,1238,1228,1085317002.0,1.0,32612
32612,1238,92,1085317062.0,1.0,32613
32613,835,1281,1085317095.0,1.0,32614
32614,373,354,1085317224.0,1.0,32615
32615,1282,1311,1085317363.0,1.0,32616
32616,455,1044,1085317437.0,1.0,32617
32617,1281,835,1085317466.0,1.0,32618
32618,282,1281,1085318172.0,1.0,32619
32619,705,1325,1085318216.0,1.0,32620
32620,1281,282,1085318343.0,1.0,32621
32621,1285,1188,1085318344.0,1.0,32622
32622,358,639,1085318363.0,1.0,32623
32623,1285,794,1085318473.0,1.0,32624
32624,794,1285,1085318512.0,1.0,32625
32625,835,1281,1085318518.0,1.0,32626
32626,1318,73,1085318541.0,1.0,32627
32627,794,1285,1085318552.0,1.0,32628
32628,70,358,1085318566.0,1.0,32629
32629,1281,835,1085318595.0,1.0,32630
32630,1285,794,1085318625.0,1.0,32631
32631,835,1281,1085318733.0,1.0,32632
32632,1281,835,1085318918.0,1.0,32633
32633,835,1281,1085318999.0,1.0,32634
32634,1285,586,1085319031.0,1.0,32635
32635,282,1272,1085319078.0,1.0,32636
32636,1281,835,1085319145.0,1.0,32637
32637,835,1281,1085319256.0,1.0,32638
32638,794,1285,1085319257.0,1.0,32639
32639,1285,794,1085319348.0,1.0,32640
32640,794,1285,1085319398.0,1.0,32641
32641,1281,835,1085319421.0,1.0,32642
32642,1253,1232,1085319539.0,1.0,32643
32643,835,1281,1085319586.0,1.0,32644
32644,1285,794,1085319732.0,1.0,32645
32645,794,1285,1085319814.0,1.0,32646
32646,1326,1327,1085319952.0,1.0,32647
32647,761,213,1085320100.0,1.0,32648
32648,358,639,1085320346.0,1.0,32649
32649,639,1318,1085320483.0,1.0,32650
32650,803,1311,1085320606.0,1.0,32651
32651,250,887,1085320690.0,1.0,32652
32652,1328,283,1085320778.0,1.0,32653
32653,1247,416,1085320794.0,1.0,32654
32654,250,1303,1085320944.0,1.0,32655
32655,395,394,1085321049.0,1.0,32656
32656,1318,639,1085321269.0,1.0,32657
32657,1318,1245,1085321374.0,1.0,32658
32658,250,714,1085321422.0,1.0,32659
32659,395,394,1085321470.0,1.0,32660
32660,68,1297,1085321482.0,1.0,32661
32661,200,1238,1085321516.0,1.0,32662
32662,546,1329,1085321541.0,1.0,32663
32663,1245,1318,1085321564.0,1.0,32664
32664,1329,546,1085321566.0,1.0,32665
32665,1329,546,1085321582.0,1.0,32666
32666,546,1329,1085321652.0,1.0,32667
32667,379,194,1085321985.0,1.0,32668
32668,1329,546,1085322044.0,1.0,32669
32669,1216,950,1085322182.0,1.0,32670
32670,250,818,1085322185.0,1.0,32671
32671,250,455,1085322267.0,1.0,32672
32672,1327,1326,1085322312.0,1.0,32673
32673,250,818,1085322360.0,1.0,32674
32674,586,1285,1085322387.0,1.0,32675
32675,250,606,1085322442.0,1.0,32676
32676,250,548,1085322567.0,1.0,32677
32677,599,653,1085322593.0,1.0,32678
32678,599,63,1085322607.0,1.0,32679
32679,599,85,1085322622.0,1.0,32680
32680,250,1296,1085322637.0,1.0,32681
32681,599,1190,1085322640.0,1.0,32682
32682,599,1304,1085322678.0,1.0,32683
32683,599,879,1085322700.0,1.0,32684
32684,482,1285,1085323093.0,1.0,32685
32685,1044,455,1085323177.0,1.0,32686
32686,1249,920,1085323284.0,1.0,32687
32687,1313,104,1085323293.0,1.0,32688
32688,455,1044,1085323417.0,1.0,32689
32689,1313,104,1085323424.0,1.0,32690
32690,1330,1272,1085323551.0,1.0,32691
32691,51,103,1085323567.0,1.0,32692
32692,482,51,1085323619.0,1.0,32693
32693,1051,496,1085323672.0,1.0,32694
32694,143,998,1085323821.0,1.0,32695
32695,51,482,1085323872.0,1.0,32696
32696,1330,478,1085323933.0,1.0,32697
32697,482,51,1085324341.0,1.0,32698
32698,13,599,1085324342.0,1.0,32699
32699,1247,720,1085324641.0,1.0,32700
32700,1329,278,1085324773.0,1.0,32701
32701,43,1118,1085324817.0,1.0,32702
32702,720,1247,1085324852.0,1.0,32703
32703,1043,1331,1085324866.0,1.0,32704
32704,639,286,1085324898.0,1.0,32705
32705,1247,720,1085324908.0,1.0,32706
32706,1329,496,1085324929.0,1.0,32707
32707,920,1249,1085324967.0,1.0,32708
32708,161,965,1085325032.0,1.0,32709
32709,1332,1169,1085325120.0,1.0,32710
32710,482,51,1085325339.0,1.0,32711
32711,51,482,1085325357.0,1.0,32712
32712,51,482,1085325368.0,1.0,32713
32713,1044,455,1085325398.0,1.0,32714
32714,1247,229,1085325572.0,1.0,32715
32715,455,1044,1085325603.0,1.0,32716
32716,1329,286,1085325619.0,1.0,32717
32717,540,496,1085325626.0,1.0,32718
32718,1044,455,1085325780.0,1.0,32719
32719,1247,229,1085325800.0,1.0,32720
32720,455,1044,1085325853.0,1.0,32721
32721,1119,1104,1085325854.0,1.0,32722
32722,750,475,1085325859.0,1.0,32723
32723,482,51,1085325871.0,1.0,32724
32724,1247,229,1085325937.0,1.0,32725
32725,1247,720,1085326054.0,1.0,32726
32726,51,482,1085326101.0,1.0,32727
32727,482,51,1085326130.0,1.0,32728
32728,934,1215,1085326177.0,1.0,32729
32729,1247,229,1085326288.0,1.0,32730
32730,43,496,1085326384.0,1.0,32731
32731,343,496,1085326434.0,1.0,32732
32732,1232,1253,1085326464.0,1.0,32733
32733,229,195,1085326528.0,1.0,32734
32734,51,1228,1085326537.0,1.0,32735
32735,229,1247,1085326591.0,1.0,32736
32736,1228,51,1085326641.0,1.0,32737
32737,680,1249,1085326705.0,1.0,32738
32738,390,1190,1085326712.0,1.0,32739
